price,ppsf,total sq. ft.,days to sell,zip code,bedrooms,bathrooms,half bathrooms,year built,garage
336841,214.0,1574,37,76002,3,0.0,0,2003,True
165644,84.34,1964,98,75052,2,0.0,0,1934,False
337225,118.12,2855,176,76040,4,3.0,1,1972,False
1975763,382.46,5166,223,76092,7,5.0,1,1997,True
320336,188.54,1699,62,76013,3,0.0,0,1961,False
287485,119.69,2402,34,76140,4,3.0,1,1998,True
333179,216.21,1541,260,76107,2,3.0,1,1931,False
394501,213.36,1849,119,76180,4,0.0,0,1980,True
485442,161.65,3003,372,76135,4,5.0,1,1954,False
129819,62.99,2061,439,76244,4,2.0,1,1963,False
665467,152.42,4366,257,76052,8,5.0,1,1951,False
427636,239.17,1788,18,76002,4,2.0,1,1997,True
292655,124.85,2344,37,76028,4,3.0,1,1959,True
141821,45.51,3116,55,76244,4,4.0,1,2009,True
145138,59.26,2449,48,76028,2,3.0,1,1976,False
310922,169.9,1830,39,76036,3,2.0,1,2008,True
1597954,712.42,2243,36,76092,3,0.0,0,1931,False
249274,26.17,9524,97,76109,6,6.0,1,1938,True
241733,162.45,1488,273,76140,3,2,0,1974,True
366065,113.86,3215,201,76002,5,4.0,1,2004,True
804988,298.03,2701,63,76126,4,3.0,1,1993,True
329715,92.15,3578,37,76002,4,3.0,1,1968,False
229985,180.81,1272,242,76117,2,1,0,1988,False
234976,175.88,1336,71,76117,3,2,0,2012,True
290531,113.62,2557,5,76140,2,3.0,1,1945,True
240111,143.35,1675,277,76020,2,0.0,0,1956,False
460563,153.06,3009,49,76028,3,0.0,0,1992,True
74238,21.33,3481,9,76135,5,5.0,1,2003,False
376047,253.74,1482,94,76036,2,1,0,1974,True
606666,214.67,2826,67,76135,3,4.0,1,1983,True
739821,227.08,3258,128,76052,5,4.0,1,1977,True
793500,152.89,5190,178,76092,8,4.0,1,1957,True
230661,172.78,1335,37,76117,2,1,0,1993,False
384366,242.2,1587,392,76120,2,0.0,0,1978,False
391753,189.25,2070,41,76036,2,3.0,1,1933,False
831150,286.9,2897,63,76135,4,5.0,1,1989,True
551363,227.09,2428,36,76028,3,0.0,0,1982,True
419638,152.99,2743,247,76126,2,0.0,0,1954,True
323824,243.29,1331,19,76107,2,1,0,1958,True
274142,143.91,1905,18,76180,4,2.0,1,1992,True
1999555,477.11,4191,184,76092,8,4.0,1,2005,False
370036,263.56,1404,212,76107,3,2,0,1990,True
342191,167.58,2042,47,76036,2,0.0,0,2018,True
350156,181.24,1932,113,76180,3,2.0,1,1978,False
1722733,358.83,4801,90,76092,7,6.0,1,1985,False
261958,197.26,1328,139,76013,3,2,0,1941,True
462457,143.66,3219,223,76126,5,4.0,1,1957,False
175879,99.99,1759,59,76040,3,0.0,0,2006,False
1888140,525.65,3592,92,76092,4,5.0,1,1983,False
235523,130.12,1810,43,76013,4,0.0,0,1976,True
534299,109.09,4898,70,76052,6,4.0,1,1988,False
377140,275.69,1368,34,76107,3,1,0,1960,True
272213,105.92,2570,31,76140,3,2.0,1,1976,False
36808,14.81,2486,389,75052,3,0.0,0,1964,True
346832,34.72,9988,159,76109,8,4.0,1,1971,True
449847,220.3,2042,65,76002,2,0.0,0,2003,False
269506,148.08,1820,77,76040,4,0.0,0,2008,False
368315,231.21,1593,154,76120,2,3.0,1,1932,False
511636,147.06,3479,75,76135,5,4.0,1,2012,True
267571,94.65,2827,146,76140,4,3.0,1,1981,True
73160,28.06,2607,213,76244,4,2.0,1,1942,False
271512,142.38,1907,206,76140,2,0.0,0,1934,True
156814,73.24,2141,191,76180,2,3.0,1,1950,True
294837,248.6,1186,99,76140,2,2,0,1996,False
557072,177.47,3139,35,76126,4,4.0,1,1937,True
363534,254.04,1431,256,76107,2,1,0,2008,False
308709,172.75,1787,113,76140,4,3.0,1,1971,True
384050,131.98,2910,139,76017,4,5.0,1,1957,True
290017,92.89,3122,311,76017,3,0.0,0,1994,True
349087,215.22,1622,65,76013,3,0.0,0,1955,True
347606,116.22,2991,41,76017,5,4.0,1,1984,True
197417,143.16,1379,70,76109,3,2,0,1935,False
432044,204.57,2112,73,76180,3,2.0,1,1937,False
382421,133.15,2872,173,76017,5,4.0,1,1942,True
514062,128.26,4008,23,76052,5,6.0,1,1986,False
345315,174.84,1975,45,76002,4,0.0,0,1969,True
478686,110.5,4332,12,76092,8,6.0,1,2010,False
356206,207.7,1715,15,76036,2,0.0,0,1976,True
203974,29.77,6851,0,76109,6,4.0,1,1949,False
456162,321.24,1420,17,76036,2,1,0,1976,False
44892,28.63,1568,317,75052,3,2.0,1,1978,True
433472,61.43,7056,36,76109,5,6.0,1,1990,True
272932,211.74,1289,178,76013,3,1,0,1935,True
495031,202.47,2445,0,76028,2,2.0,1,2002,True
368314,194.77,1891,149,76120,4,0.0,0,1973,False
343513,281.8,1219,159,76107,2,2,0,1974,True
556696,368.43,1511,1,76040,3,2.0,1,1985,True
309780,212.47,1458,187,76013,3,1,0,1961,False
349164,236.56,1476,268,76107,2,2,0,2006,True
229843,166.07,1384,20,76117,2,2,0,1999,False
1247096,443.81,2810,75,76092,5,5.0,1,1987,False
1353238,439.36,3080,26,76092,5,5.0,1,1959,True
334799,77.73,4307,117,76109,7,5.0,1,1951,False
482440,201.86,2390,40,76126,4,3.0,1,2014,True
142519,35.08,4063,369,76092,8,6.0,1,2005,True
361817,257.15,1407,235,76120,2,2,0,1981,False
352745,242.77,1453,288,76013,2,1,0,1964,False
315087,280.08,1125,298,76107,3,1,0,1978,False
428604,390.71,1097,33,76002,2,1,0,1987,True
308247,165.99,1857,126,76036,3,2.0,1,1945,False
54158,18.49,2929,275,76244,5,0.0,0,1938,False
247416,144.18,1716,154,76020,3,0.0,0,1937,False
323679,227.14,1425,29,76020,3,2,0,2014,True
236384,172.8,1368,162,76117,2,2,0,1988,False
344932,127.23,2711,7,76017,3,2.0,1,2003,True
344186,131.52,2617,143,76002,2,0.0,0,2009,False
1391497,261.71,5317,296,76092,7,4.0,1,1968,False
620019,184.69,3357,54,76126,3,4.0,1,2004,True
426724,115.21,3704,65,76002,5,4.0,1,1979,True
333245,151.41,2201,178,76002,4,3.0,1,1969,False
406288,111.56,3642,0,76017,3,3.0,1,1963,True
1198052,574.61,2085,20,76092,4,0.0,0,1996,False
819774,410.71,1996,319,76052,3,0.0,0,2003,True
397280,127.05,3127,223,76017,4,0.0,0,1961,True
341752,103.72,3295,32,76017,3,3.0,1,1938,False
938414,335.39,2798,25,76126,3,3.0,1,1965,False
460100,217.64,2114,95,76040,4,3.0,1,1956,False
868025,157.31,5518,2,76092,7,6.0,1,1958,False
362063,209.28,1730,47,76120,3,3.0,1,1933,False
369369,278.77,1325,0,76107,2,1,0,2002,True
365956,262.52,1394,51,76040,2,1,0,1960,True
64471,21.63,2981,45,76244,4,3.0,1,1943,False
596710,207.99,2869,8,76052,3,5.0,1,1950,False
192430,111.04,1733,312,76180,4,0.0,0,1956,True
305521,165.68,1844,44,76180,2,2.0,1,2017,True
433390,144.56,2998,206,76135,3,5.0,1,1966,True
546488,430.98,1268,132,76052,2,1,0,2008,False
234799,182.01,1290,50,76117,2,1,0,1996,True
368132,269.3,1367,70,76107,3,2,0,1977,True
668650,190.77,3505,173,76028,4,0.0,0,1950,False
425525,230.39,1847,26,76002,4,2.0,1,1963,False
453778,230.23,1971,278,76017,2,0.0,0,1969,True
235855,81.25,2903,4,76020,3,4.0,1,1967,False
351735,285.04,1234,6,76107,3,1,0,1958,False
144863,44.31,3269,127,76244,5,4.0,1,1935,True
231673,171.61,1350,12,76117,2,1,0,2018,True
346885,92.35,3756,92,76017,3,0.0,0,1988,True
77825,23.83,3266,196,76244,4,5.0,1,1950,True
300310,186.64,1609,18,76013,2,0.0,0,2010,True
465308,161.06,2889,49,76135,5,4.0,1,1959,False
228933,170.59,1342,13,76117,2,1,0,2009,False
681854,148.91,4579,122,76052,7,6.0,1,1971,True
405219,153.2,2645,1,76040,3,0.0,0,1957,True
69405,47.77,1453,190,76244,3,1,0,1960,False
1875990,453.58,4136,363,76092,5,5.0,1,1934,True
452574,172.87,2618,133,76135,3,0.0,0,1978,True
266262,194.64,1368,89,76140,2,1,0,1967,False
410035,142.23,2883,49,76002,5,5.0,1,1944,True
356816,217.97,1637,110,76036,2,3.0,1,1930,False
350476,237.29,1477,19,76120,3,1,0,1962,True
200561,103.44,1939,161,76020,2,3.0,1,2013,True
51272,31.83,1611,282,75052,2,2.0,1,1952,False
435818,154.87,2814,397,76017,3,5.0,1,1987,True
408874,177.46,2304,39,76126,3,0.0,0,1933,True
458693,138.45,3313,56,76135,5,4.0,1,2004,False
230221,173.88,1324,82,76117,2,1,0,1940,True
1901175,589.69,3224,41,76092,5,0.0,0,1945,True
634423,151.13,4198,14,76052,8,5.0,1,2004,False
343746,250.73,1371,12,76107,2,1,0,1972,False
349440,243.51,1435,60,76107,2,1,0,1950,False
233634,178.48,1309,435,76117,2,1,0,1940,False
373855,226.3,1652,185,76120,3,3.0,1,1999,True
66974,22.97,2916,230,75052,4,4.0,1,1998,False
235387,170.82,1378,174,76114,3,2,0,1958,True
381897,266.87,1431,61,76017,2,2,0,1952,True
104115,46.84,2223,97,75052,3,0.0,0,1958,True
483103,312.69,1545,1,76052,3,0.0,0,1960,True
574703,195.34,2942,69,76052,4,3.0,1,1997,True
378526,104.77,3613,45,76040,5,3.0,1,1987,True
427817,384.38,1113,6,76028,2,2,0,1979,True
413372,130.48,3168,239,76002,4,4.0,1,1950,False
320954,95.41,3364,153,76135,3,0.0,0,1987,True
35589,14.43,2467,359,75052,2,0.0,0,1991,False
651817,236.85,2752,92,76126,3,3.0,1,1951,False
316744,244.78,1294,5,76002,2,1,0,1966,True
367875,292.2,1259,113,76107,3,2,0,1941,False
366007,188.47,1942,0,76120,3,2.0,1,2008,False
238779,160.58,1487,16,76114,2,1,0,1992,True
527708,165.53,3188,54,76028,5,4.0,1,2010,False
611585,271.45,2253,23,76135,3,0.0,0,1976,False
363384,197.81,1837,20,76013,2,0.0,0,1995,True
483081,150.82,3203,38,76126,4,5.0,1,1949,False
352207,267.03,1319,108,76107,3,1,0,1982,False
374538,209.59,1787,51,76180,4,0.0,0,1944,True
334810,239.32,1399,319,76107,2,2,0,1930,False
438222,121.36,3611,74,76017,3,4.0,1,1980,False
177607,90.16,1970,17,76114,4,0.0,0,2005,False
204468,76.67,2667,94,75052,2,0.0,0,1931,True
240039,77.41,3101,82,76020,5,4.0,1,2018,False
196424,76.16,2579,29,75052,4,3.0,1,1960,False
1113257,289.16,3850,55,76092,5,0.0,0,1983,False
251961,156.89,1606,130,76028,4,3.0,1,1991,False
673602,265.83,2534,111,76052,4,0.0,0,1981,False
369891,262.89,1407,112,76107,2,2,0,1948,True
389427,152.42,2555,422,76028,4,3.0,1,1939,True
342442,261.81,1308,249,76107,2,2,0,1991,False
355541,184.31,1929,235,76180,3,3.0,1,1945,False
332917,110.16,3022,122,76002,3,4.0,1,1972,False
263900,181.75,1452,84,76013,3,1,0,1992,True
345171,197.24,1750,189,76120,4,3.0,1,1984,True
1265919,325.26,3892,293,76092,5,3.0,1,1942,True
232966,175.69,1326,160,76117,3,2,0,1936,False
272197,176.07,1546,78,76140,3,3.0,1,1997,True
366318,107.61,3404,148,76017,4,5.0,1,1955,True
230437,171.71,1342,223,76117,2,2,0,1961,False
337259,137.21,2458,5,76002,2,0.0,0,1953,False
390036,237.68,1641,35,76040,3,2.0,1,1986,False
1483426,350.69,4230,3,76092,6,5.0,1,1969,True
283560,90.91,3119,26,76135,5,5.0,1,1946,True
372140,210.72,1766,113,76120,2,0.0,0,1931,True
501475,370.37,1354,35,76180,2,1,0,1936,False
220950,206.5,1070,11,76114,2,1,0,1933,True
503726,140.63,3582,18,76052,5,3.0,1,2011,False
343959,99.41,3460,0,76109,3,5.0,1,1948,False
390825,154.6,2528,10,76017,3,0.0,0,1969,False
230200,187.92,1225,237,76117,3,2,0,2012,False
364347,210.48,1731,155,76120,2,3.0,1,2015,True
646356,166.97,3871,36,76052,4,0.0,0,1961,False
397987,161.65,2462,9,76028,3,0.0,0,1967,True
369566,270.94,1364,129,76107,2,1,0,1934,False
280059,111.13,2520,102,76036,2,0.0,0,1986,False
254623,147.18,1730,421,76013,4,3.0,1,1991,True
34561,23.18,1491,255,75052,2,1,0,1949,False
282532,241.89,1168,0,76107,3,2,0,1982,True
668252,278.44,2400,4,76135,2,2.0,1,1938,True
667935,178.93,3733,8,76092,5,5.0,1,1934,True
655412,395.06,1659,201,76052,4,0.0,0,1958,True
535541,244.87,2187,43,76028,3,0.0,0,1982,False
255463,112.64,2268,10,76140,3,3.0,1,1999,True
230181,173.46,1327,43,76117,2,1,0,2000,False
494333,371.96,1329,66,76040,3,1,0,1932,False
50654,28.39,1784,233,76040,2,0.0,0,1949,False
315047,239.94,1313,3,76013,2,1,0,2007,True
712859,177.37,4019,94,76052,6,5.0,1,2010,True
287911,101.63,2833,17,76135,4,5.0,1,1977,False
189374,160.9,1177,216,76114,3,1,0,1940,False
331186,241.92,1369,23,76107,3,2,0,1942,False
341434,175.27,1948,238,76020,2,2.0,1,2010,False
714882,329.59,2169,140,76126,4,2.0,1,1938,False
318605,153.03,2082,108,76140,3,0.0,0,1990,True
335966,235.44,1427,14,76036,3,2,0,1988,False
177227,125.16,1416,42,76020,2,1,0,1980,True
446736,233.65,1912,305,76180,4,0.0,0,2011,False
329162,237.32,1387,21,76107,2,1,0,1986,True
454981,189.02,2407,0,76052,3,2.0,1,1934,True
277491,151.47,1832,58,76140,3,0.0,0,2017,False
181432,65.05,2789,296,76135,3,0.0,0,1943,False
659649,237.88,2773,7,76126,2,0.0,0,1959,False
302888,158.66,1909,77,76180,3,2.0,1,1965,False
414344,229.81,1803,50,76180,4,2.0,1,1963,True
572983,99.93,5734,120,76052,7,4.0,1,1969,True
286839,161.96,1771,78,76036,2,2.0,1,1932,True
913867,438.52,2084,54,76052,2,0.0,0,1967,False
168881,88.0,1919,55,76180,4,2.0,1,1959,True
306235,202.14,1515,39,76013,4,0.0,0,1974,False
233427,174.72,1336,48,76117,3,1,0,1970,False
234095,177.48,1319,48,76117,3,2,0,2001,False
304536,192.87,1579,176,76013,2,2.0,1,1948,True
374673,92.17,4065,40,76002,7,6.0,1,1955,False
395735,112.14,3529,25,76002,3,5.0,1,1953,True
295966,195.62,1513,62,76013,3,2.0,1,2008,False
271429,150.04,1809,24,76040,4,2.0,1,1978,True
338647,228.35,1483,3,76013,3,1,0,2015,True
364894,267.91,1362,1,76107,2,1,0,1949,False
363874,242.58,1500,139,76120,2,2.0,1,1944,False
458324,150.07,3054,141,76017,3,4.0,1,1940,True
1189174,555.69,2140,128,76092,3,2.0,1,1996,False
333445,265.27,1257,127,76036,3,2,0,1991,True
299869,143.41,2091,112,76036,4,0.0,0,1973,True
327135,163.65,1999,268,76036,3,0.0,0,2010,False
268581,167.86,1600,141,76013,2,0.0,0,1957,True
231992,171.21,1355,137,76117,3,2,0,1983,False
335529,300.92,1115,14,76020,2,1,0,1952,True
267129,127.87,2089,34,76013,2,0.0,0,1975,True
384429,125.18,3071,182,76002,4,5.0,1,1962,True
511402,139.46,3667,267,76052,4,3.0,1,1979,False
308167,247.72,1244,112,76013,2,1,0,1949,False
253966,174.67,1454,9,76020,3,1,0,1968,False
491498,190.28,2583,86,76028,2,3.0,1,1992,True
532423,215.47,2471,169,76040,4,3.0,1,1932,False
626510,206.56,3033,75,76092,4,5.0,1,2008,False
27049,12.6,2147,57,75052,4,0.0,0,1972,False
359422,216.52,1660,36,76120,4,3.0,1,1955,True
1618008,441.72,3663,168,76092,4,3.0,1,1966,True
339922,240.4,1414,48,76107,3,1,0,1993,True
676861,316.29,2140,159,76028,2,3.0,1,1976,True
231187,175.27,1319,58,76117,3,1,0,1974,True
1069128,257.68,4149,175,76092,6,5.0,1,1953,False
1046537,211.29,4953,22,76092,7,5.0,1,1961,False
482148,127.38,3785,30,76126,3,5.0,1,1956,False
229650,171.64,1338,190,76117,2,2,0,1979,False
630752,271.06,2327,330,76028,2,0.0,0,1994,False
1419545,433.71,3273,221,76092,5,3.0,1,1934,False
233286,181.26,1287,154,76117,3,1,0,1956,True
160642,117.77,1364,65,76114,3,1,0,1970,False
225798,183.13,1233,16,76140,3,2,0,1931,True
312742,252.01,1241,43,76107,2,1,0,1955,True
97263,59.6,1632,44,75052,2,2.0,1,2006,False
685872,347.45,1974,15,76135,4,0.0,0,2010,False
375131,201.03,1866,78,76180,3,0.0,0,1975,True
235176,174.85,1345,5,76117,3,1,0,1997,True
362686,115.84,3131,31,76109,3,5.0,1,2010,False
383845,129.9,2955,96,76002,5,5.0,1,1931,True
351255,227.79,1542,152,76120,3,0.0,0,2002,True
373035,117.9,3164,39,76002,5,3.0,1,2011,True
94175,32.33,2913,69,75052,5,4.0,1,2004,True
283054,225.18,1257,13,76040,2,2,0,1970,True
369742,282.25,1310,19,76013,3,1,0,1966,False
199569,84.49,2362,1,76244,3,3.0,1,1955,False
233040,100.15,2327,210,76020,4,0.0,0,1943,False
188592,100.58,1875,304,76135,2,0.0,0,1990,True
358115,255.43,1402,256,76120,3,2,0,1957,True
494884,178.72,2769,115,76126,2,0.0,0,2006,True
322283,200.92,1604,51,76013,4,2.0,1,1956,True
288824,144.63,1997,83,76013,4,2.0,1,2014,False
377083,137.62,2740,153,76135,4,0.0,0,2001,True
228756,178.02,1285,305,76117,3,2,0,1985,True
237404,177.17,1340,297,76117,2,1,0,2003,True
238426,185.55,1285,9,76117,3,1,0,1973,True
282626,135.49,2086,182,76180,4,0.0,0,1987,False
1393708,222.07,6276,6,76092,5,6.0,1,1950,True
364871,160.95,2267,20,76002,3,2.0,1,1947,False
396527,289.01,1372,195,76040,2,1,0,1964,True
298140,236.81,1259,11,76020,2,1,0,2015,True
1113419,269.72,4128,192,76092,6,5.0,1,2012,True
432015,137.02,3153,97,76135,4,4.0,1,2011,True
291721,104.52,2791,83,76135,2,0.0,0,1988,True
362138,239.35,1513,156,76020,2,2.0,1,1944,True
354515,155.15,2285,8,76028,3,0.0,0,1960,True
509497,144.25,3532,60,76052,5,5.0,1,1932,True
333002,167.0,1994,336,76140,3,3.0,1,2002,False
235383,77.43,3040,304,76017,4,5.0,1,1960,True
222110,139.69,1590,139,76114,3,3.0,1,1995,False
258513,142.51,1814,16,76180,4,2.0,1,1973,False
236271,131.19,1801,0,76180,3,0.0,0,2003,False
284412,131.67,2160,194,76020,4,3.0,1,1961,False
337145,269.72,1250,77,76107,2,2,0,2017,False
420253,175.84,2390,269,76002,4,0.0,0,1940,True
272305,136.08,2001,72,76002,4,2.0,1,2002,False
1820965,379.45,4799,325,76092,8,6.0,1,1982,False
59143,20.8,2844,116,75052,4,0.0,0,1996,True
177346,58.96,3008,77,75052,3,4.0,1,2004,True
379670,184.22,2061,325,76028,4,2.0,1,2003,True
371782,101.83,3651,99,76017,4,5.0,1,1978,True
393337,150.88,2607,88,76126,2,0.0,0,2015,True
352698,155.65,2266,13,76017,4,3.0,1,1957,True
351744,323.89,1086,0,76120,3,2,0,1980,True
282314,172.67,1635,60,76013,4,0.0,0,1944,True
499808,208.25,2400,23,76126,4,0.0,0,1932,False
359910,138.91,2591,53,76028,4,3.0,1,1942,False
225838,105.68,2137,34,76114,3,3.0,1,1945,False
1359154,310.81,4373,195,76092,8,4.0,1,1932,True
363895,111.45,3265,47,76017,3,4.0,1,1946,False
482870,189.21,2552,324,76135,4,0.0,0,1999,False
395124,200.57,1970,197,76017,4,2.0,1,1989,True
234384,175.57,1335,23,76117,2,2,0,1935,True
321319,241.78,1329,15,76109,2,1,0,1999,True
557986,208.59,2675,56,76028,3,0.0,0,1976,False
121555,70.06,1735,20,75052,3,0.0,0,2012,True
223320,210.88,1059,366,76114,2,1,0,2018,True
354073,283.94,1247,40,76107,2,2,0,2007,False
772440,149.0,5184,48,76092,6,5.0,1,1945,True
827660,409.73,2020,52,76040,3,3.0,1,1971,False
343071,101.17,3391,39,76135,5,5.0,1,1948,True
691000,198.34,3484,227,76126,5,4.0,1,1957,False
233218,177.22,1316,325,76117,3,2,0,1947,False
366161,239.01,1532,80,76120,3,0.0,0,2000,False
329070,150.4,2188,119,76036,3,0.0,0,2013,False
265102,137.43,1929,334,76140,2,3.0,1,1968,True
638900,127.88,4996,121,76052,6,5.0,1,2017,False
183462,81.79,2243,153,76135,2,3.0,1,1951,False
469122,155.29,3021,266,76135,4,0.0,0,1997,False
2176567,698.96,3114,133,76092,5,4.0,1,2017,True
85360,33.34,2560,50,76040,4,0.0,0,1944,False
699316,248.69,2812,43,76126,5,0.0,0,1942,False
292211,268.08,1090,52,76140,2,2,0,2016,False
95053,52.11,1824,176,76244,2,0.0,0,2001,True
346469,234.26,1479,97,76120,2,2,0,1937,False
372597,277.02,1345,0,76120,3,2,0,1962,True
352669,224.77,1569,5,76120,4,3.0,1,1992,False
350753,123.98,2829,28,76017,3,3.0,1,2002,False
653480,244.57,2672,18,76126,4,0.0,0,1996,True
436938,168.25,2597,328,76135,3,0.0,0,1949,True
545606,218.42,2498,91,76040,4,0.0,0,1940,False
464394,132.16,3514,327,76135,4,4.0,1,1990,True
758422,716.17,1059,12,76040,3,2,0,1968,True
390560,381.41,1024,17,76036,2,2,0,1945,False
170025,61.69,2756,173,75052,3,3.0,1,1991,True
326420,221.0,1477,10,76107,3,2,0,1950,False
403203,226.65,1779,123,76180,4,0.0,0,2008,True
418316,148.81,2811,87,76002,5,4.0,1,1944,False
356669,319.31,1117,20,76020,2,2,0,1953,False
294236,121.59,2420,2,76020,3,0.0,0,1948,False
302179,236.08,1280,14,76140,3,1,0,2018,False
838257,169.86,4935,34,76092,5,5.0,1,2003,False
495095,234.31,2113,126,76052,2,0.0,0,1996,True
234874,180.81,1299,27,76117,3,1,0,2016,True
596708,155.6,3835,74,76028,5,5.0,1,1987,False
382978,124.67,3072,232,76135,5,0.0,0,2002,True
446431,237.08,1883,106,76036,2,0.0,0,1979,False
351154,181.76,1932,91,76036,4,0.0,0,1958,False
252417,228.23,1106,354,76114,3,1,0,1955,False
230953,180.57,1279,28,76117,3,2,0,1982,False
292024,148.99,1960,187,76140,3,0.0,0,1999,False
325115,221.92,1465,155,76107,3,2,0,1934,True
356607,179.74,1984,56,76036,3,0.0,0,1943,False
117434,61.74,1902,35,75052,2,0.0,0,1960,False
259391,124.17,2089,115,76028,3,0.0,0,1949,False
291692,160.53,1817,64,76013,2,3.0,1,1993,False
281459,121.32,2320,52,76140,4,0.0,0,1997,True
340860,150.56,2264,88,76002,3,0.0,0,1951,True
302433,173.41,1744,134,76036,2,3.0,1,2016,False
314655,102.59,3067,56,76040,3,4.0,1,1987,False
342150,94.62,3616,54,76092,5,5.0,1,2009,True
391805,159.08,2463,104,76017,3,3.0,1,1973,False
450221,222.0,2028,83,76017,2,2.0,1,1982,True
1433587,298.66,4800,65,76092,6,5.0,1,2015,True
312324,167.38,1866,113,76140,2,0.0,0,1980,True
417803,223.78,1867,157,76135,4,3.0,1,1994,False
474739,221.22,2146,5,76135,3,0.0,0,2017,True
74227,45.01,1649,9,76040,4,0.0,0,1953,True
349862,209.62,1669,107,76120,4,3.0,1,1969,True
336218,222.22,1513,73,76107,4,3.0,1,1954,False
550123,221.02,2489,132,76052,3,3.0,1,1950,True
482228,261.8,1842,25,76040,4,0.0,0,2014,True
286953,48.41,5928,193,76109,5,5.0,1,1985,True
228522,180.36,1267,115,76117,3,1,0,1968,False
311411,146.34,2128,36,76140,3,0.0,0,2008,True
210780,168.22,1253,100,76114,2,2,0,1988,False
584544,199.44,2931,9,76135,4,5.0,1,1952,False
234615,171.25,1370,180,76117,2,1,0,1977,False
305341,196.23,1556,15,76180,3,0.0,0,1982,False
417667,182.63,2287,24,76040,2,3.0,1,2000,False
378991,171.18,2214,113,76028,2,3.0,1,1962,True
149806,68.5,2187,65,76244,2,3.0,1,1939,True
504372,58.67,8597,137,76109,7,6.0,1,1932,True
222960,136.79,1630,387,76114,3,2.0,1,2010,False
463560,122.25,3792,284,76052,5,4.0,1,2012,True
229213,179.63,1276,48,76117,3,1,0,1953,False
461232,143.87,3206,25,76017,4,0.0,0,1984,False
129774,45.68,2841,63,75052,3,4.0,1,1930,False
312351,100.73,3101,123,76126,5,5.0,1,1986,True
357694,158.83,2252,11,76002,4,0.0,0,1988,True
763764,246.93,3093,210,76135,4,5.0,1,2018,True
233499,171.19,1364,29,76117,3,2,0,2016,True
334851,219.86,1523,55,76002,3,0.0,0,2007,False
448593,204.0,2199,44,76109,3,2.0,1,2011,True
107109,50.29,2130,203,75052,4,3.0,1,1991,True
398302,148.51,2682,341,76002,2,0.0,0,1939,False
495511,170.81,2901,38,76126,3,3.0,1,2006,False
431458,193.83,2226,166,76040,4,2.0,1,2006,False
231014,178.39,1295,32,76117,2,2,0,1980,False
303401,158.93,1909,134,76140,2,3.0,1,1983,False
383108,198.6,1929,4,76020,2,2.0,1,1956,True
393410,87.6,4491,186,76017,8,5.0,1,1941,True
507935,80.61,6301,0,76109,5,5.0,1,1990,False
878868,359.6,2444,203,76052,2,3.0,1,1976,True
232189,175.77,1321,298,76117,3,2,0,2012,True
200249,173.23,1156,366,76114,2,2,0,1968,True
1311573,233.46,5618,37,76092,6,4.0,1,1950,False
356565,254.14,1403,71,76107,3,1,0,1936,True
327396,311.81,1050,57,76013,2,2,0,1951,False
1000746,254.32,3935,46,76092,3,4.0,1,1990,False
344551,236.97,1454,86,76107,2,2,0,1994,True
558581,329.94,1693,98,76180,4,2.0,1,1949,False
443155,134.78,3288,356,76052,4,3.0,1,1988,False
1149832,233.9,4916,69,76092,7,5.0,1,1938,True
663811,139.69,4752,406,76052,6,5.0,1,2001,True
368007,217.76,1690,55,76120,2,0.0,0,1935,False
416995,323.0,1291,9,76020,2,2,0,1970,True
363254,298.24,1218,43,76120,3,2,0,1980,True
330806,173.38,1908,183,76020,4,3.0,1,2011,False
